Number Owned,Card Name,Premium,Set Number,Card Number
1,Hold At Bay,Yes,14,65
4,Insatiable Anteater,No,14,66
4,Trail Scourge,No,14,67
1,Trail Scourge,Yes,14,67
3,Ancient Stoneshell,No,14,68
1,Ancient Stoneshell,Yes,14,68
5,Canyon Lurker,No,14,69
4,Gastrolith,No,14,70
5,Jackal King,No,14,71
1,Jackal King,Yes,14,71
4,Warrenborn Mistral,No,14,72
2,Warrenborn Mistral,Yes,14,72
6,Bounding Courier,No,14,73
2,Bounding Courier,Yes,14,73
4,Contempt,No,14,74
1,Contempt,Yes,14,74
6,Great Save,No,14,75
1,Great Save,Yes,14,75
4,Lucky Break,No,14,76
5,Moment of Heroism,No,14,77
2,Moment of Heroism,Yes,14,77
4,Myrmidon Drone,No,14,78
3,"Skywing, Flying Free",No,14,79
4,"Skywing, Flying Free",Yes,14,79
4,Warren Delivery,No,14,80
4,Ziat's Inquisitor,No,14,81
5,Ballista Marksman,No,14,82
4,Beneath Notice,No,14,83
2,Beneath Notice,Yes,14,83
4,Call of Freedom,No,14,84
4,Dazzling Hazebender,No,14,85
4,"Elis, Warren Architect",No,14,86
4,Elite Myrmidon,No,14,87
5,Gleaming Crawler,No,14,88
2,Gleaming Crawler,Yes,14,88
4,Mounted Archer,No,14,89
4,"Quinn, Beast Heart",No,14,90
3,"Quinn, Beast Heart",Yes,14,90
4,Steel Avenger,No,14,91
4,Tunnel Blockade,No,14,92
1,Tunnel Blockade,Yes,14,92
4,Warren Tactician,No,14,93
1,Warren Tactician,Yes,14,93
6,Blockade Guard,No,14,94
4,Emerald Beetle,No,14,95
4,Gate Captain,No,14,96
1,Gate Captain,Yes,14,96
1,Lord Mayor Horat,No,14,97
4,Myrmidon Helm,No,14,98
4,Ancestral Edge,No,14,99
4,General Fiera,No,14,100
4,Rift Disaster,No,14,101
4,Empathic Stoat,No,14,102
1,Empathic Stoat,Yes,14,102
4,Rebellious Mistral,No,14,103
5,Star Mole,No,14,104
4,Love Birds,No,14,105
1,Love Birds,Yes,14,105
1,Rift Monitor,No,14,106
4,Ominous Cocoon,No,14,107
5,Apprentice Ranger,No,14,108
2,Apprentice Ranger,Yes,14,108
4,Forceful Interruption,No,14,109
4,Lipa's Blessing,No,14,110
4,Shining Shell,No,14,111
1,Shining Shell,Yes,14,111
4,Starlight Guide,No,14,112
4,The Seedtender,No,14,113
4,Thick Hide,No,14,114
4,Whistling Quill,No,14,115
4,Wilderness Delivery,No,14,116
4,Aerial Rescue Team,No,14,117
1,Aerial Rescue Team,Yes,14,117
5,Daring Leap,No,14,118
1,Daring Leap,Yes,14,118
4,Heavy Hail,No,14,119
4,Insectomorph,No,14,120
4,"Lipa, Witch of the Woods",No,14,121
4,Midnight Trapper,No,14,122
4,Nocturnal Glider,No,14,123
4,"Olos, Elder Ranger",No,14,124
1,"Olos, Elder Ranger",Yes,14,124
4,Sparrow Augur,No,14,125
1,Sparrow Augur,Yes,14,125
4,Stormwatcher,No,14,126
5,Thundershot,No,14,127
4,Cobalt Beetle,No,14,128
5,Fisher King,No,14,129
5,Twilight Lady,No,14,130
4,Arcane Stinger,No,14,131
4,Corrosive Hopper,No,14,132
2,Corrosive Hopper,Yes,14,132
5,Deepwater Lurker,No,14,133
1,Deepwater Lurker,Yes,14,133
5,Hard Lesson,No,14,134
1,Hard Lesson,Yes,14,134
4,Living Reflection,No,14,135
4,Deep Freeze,No,14,136
1,River Warden,No,14,137
1,River Warden,Yes,14,137
4,Stalking Sabertooth,No,14,138
1,Stalking Sabertooth,Yes,14,138
5,Pheromone Flytrap,No,14,139
1,Eclipse Wing,No,14,140
1,The Winter Fox,No,14,141
6,Calculated Sacrifice,No,14,142
1,Calculated Sacrifice,Yes,14,142
4,Refuse Roller,No,14,143
1,Refuse Roller,Yes,14,143
4,Dangerous Gambit,No,14,144
4,Feed the Hecaton,No,14,145
2,Feed the Hecaton,Yes,14,145
4,Hecaton Recruiter,No,14,146
4,Maggot Swarm,No,14,147
1,Maggot Swarm,Yes,14,147
4,Murgo the Bone Guy,No,14,148
4,Obstinate Rat,No,14,149
4,Rotting Sickness,No,14,150
1,Rotting Sickness,Yes,14,150
4,Skullmarket Delivery,No,14,151
5,Tenebrous Bonepicker,No,14,152
4,Wildlands Scavenging,No,14,153
4,Bone Music,No,14,154
1,Bone Music,Yes,14,154
4,Devious Bonepicker,No,14,155
1,Devious Bonepicker,Yes,14,155
4,Hand of the Hecaton,No,14,156
1,Hand of the Hecaton,Yes,14,156
5,Hecaton Defiler,No,14,157
4,Unyielding Tusker,No,14,158
4,Vein Parasite,No,14,159
4,Amethyst Beetle,No,14,160
1,Amethyst Beetle,Yes,14,160
4,Chameleon Hide,No,14,161
4,Dark Deed,No,14,162
3,Eletir of the Hundred Hands,No,14,163
4,"Kelmak, the Bloodspear",No,14,164
4,Ravenous Bat,No,14,165
1,Ravenous Bat,Yes,14,165
4,Ziat's Advice,No,14,166
2,Ziat's Advice,Yes,14,166
4,"Ziat, Steelwarren Reeve",No,14,167
4,"Ziat, Steelwarren Reeve",Yes,14,167
4,New Prey,No,14,168
4,Reeking Troublemaker,No,14,169
1,Reeking Troublemaker,Yes,14,169
4,Viperfang Spear,No,14,170
4,Hermitspawn,No,14,171
4,Leeching Viper,No,14,172
4,Moonlight Stalking,No,14,173
4,"Hecaton, Centipede God",No,14,174
2,"Hecaton, Centipede God",Yes,14,174
2,Hermit's Scheme,No,14,175
4,Ancient Widow,No,14,176
1,Ancient Widow,Yes,14,176
4,Praxis Cylix,No,14,177
4,Alluring Predator,No,14,178
4,Relentless Hare,No,14,179
4,Steelwarren Responder,No,14,180
2,Foxfang Katars,No,14,181
1,Foxfang Katars,Yes,14,181
6,Blurwing Raider,No,14,182
1,Blurwing Raider,Yes,14,182
3,"Finneas, Tree Slinger",No,14,183
4,Stonescar Cylix,No,14,184
6,Repurposed Wares,No,14,185
1,Repurposed Wares,Yes,14,185
2,Sadistic Grimalkin,No,14,186
1,Sadistic Grimalkin,Yes,14,186
4,Combrei Cylix,No,14,187
1,Combrei Cylix,Yes,14,187
2,Dran the Farmer,No,14,188
4,Dran the Farmer,No,14,188
4,Dran the Farmer,Yes,14,188
4,Mistral Coordinator,No,14,189
4,Tongue Lasher,No,14,190
2,Mirrorscale,No,14,191
4,Recovery,No,14,192
1,Huntersbane,Yes,14,193
4,Hooru Cylix,No,14,194
4,Crafty Infiltration,No,14,195
4,Ranger Prodigy,No,14,196
5,Ziat's Recruitment,No,14,197
2,Myrmidon Queen,No,14,198
4,Feln Cylix,No,14,199
4,Mental Image,No,14,200
4,Midnight Reprieve,No,14,202
1,Midnight Reprieve,Yes,14,202
4,Rift Crystal,No,14,203
5,Slinking Roach,No,14,204
4,The Great Rift,No,14,205
4,Grand Excursion,No,14,456
4,Grand Excursion,Yes,14,456
4,Colossal Rodent,No,14,457
4,Colossal Rodent,Yes,14,457
4,"Gareth, Veteran Lantern",No,14,458
4,"Gareth, Veteran Lantern",Yes,14,458
4,Save the Day,No,14,459
4,Save the Day,Yes,14,459
4,"Altin, Bird Whisperer",No,14,460
4,"Altin, Bird Whisperer",Yes,14,460
4,Surveying the Rift,No,14,461
4,Surveying the Rift,Yes,14,461
4,Morbid Deal,No,14,462
4,Morbid Deal,Yes,14,462
4,Protective Crow,No,14,463
4,Protective Crow,Yes,14,463
4,"Patrice, Outcast Queen",No,14,464
4,"Patrice, Outcast Queen",Yes,14,464
4,Tripwire Trap,No,14,465
4,Tripwire Trap,Yes,14,465
4,Coerce,No,14,466
4,Coerce,Yes,14,466
4,Back to Back,No,14,467
4,Back to Back,Yes,14,467
4,"Nomnom, Epic Epicure",No,14,468
4,"Nomnom, Epic Epicure",Yes,14,468
4,Monarch Cloak,No,14,469
4,Monarch Cloak,Yes,14,469
4,Citycrusher,No,14,470
4,Citycrusher,Yes,14,470
4,Furious Accusation,No,14,471
4,Furious Accusation,Yes,14,471
4,Gekkota Menace,No,14,472
4,Gekkota Menace,Yes,14,472
4,Aggressive Meeting,No,14,473
4,Aggressive Meeting,Yes,14,473
4,Finneas and Finneas,No,14,474
4,Finneas and Finneas,Yes,14,474
4,The True-Sight Map,No,14,475
4,The True-Sight Map,Yes,14,475
4,Bounty Board,No,14,521
4,Eris Beastbane,No,14,523
4,"One Eye, the Huntress",No,14,524
4,Unlikely Pack,No,14,525
4,Ziat's Crackdown,No,14,526
4,Tight-Lipped,No,14,527
4,Defy Authority,No,14,528
4,Steelwarren Noble,No,14,529
4,Enormous Anura,No,14,531
4,Corrupted Croaker,No,14,532
4,Squash Belief,No,14,534
4,The Hive Falls,No,14,536
4,Invitation,No,14,537
4,Eyes of The Hermit,No,14,538
4,"Krogar, Unburdened",No,14,539
4,Rift's Edge,No,14,540
4,"Telia, Perfect Timing",No,14,541
4,"Telia, Perfect Timing",Yes,14,541
4,Altruistic Bonepicker,No,14,542
4,Altruistic Bonepicker,Yes,14,542
4,The Beast Slicer,No,14,543
4,The Beast Slicer,Yes,14,543
4,Working Together,No,14,544
4,Working Together,Yes,14,544
4,Injustice,No,14,545
4,Injustice,Yes,14,545
4,Seek Refuge,No,14,546
4,Seek Refuge,Yes,14,546
4,Steelwarren Rebel,No,14,547
4,Steelwarren Rebel,Yes,14,547
5,Enraged Drone,No,15,1
1,Enraged Drone,Yes,15,1
4,Alluring Iguana,No,15,2
4,Bladetooth,No,15,3
4,Aerial Suppression,No,15,4
3,Aerial Suppression,Yes,15,4
5,Calm Instructor,No,15,5
4,Rampaging Rabbit,No,15,6
4,Liquid Flame,No,15,7
1,Liquid Flame,Yes,15,7
4,Tandem Strike,No,15,8
4,Hearty Feast,No,15,9
4,Enthralled Huntress,No,15,10
1,Enthralled Huntress,Yes,15,10
4,Hive Lantern,No,15,11
1,Hive Lantern,Yes,15,11
4,Pouncing Predator,No,15,12
1,Pouncing Predator,Yes,15,12
4,"Karrina, Hive Guardian",No,15,13
1,"Karrina, Hive Guardian",Yes,15,13
2,Lantern Commander,No,15,14
1,Lantern Commander,Yes,15,14
5,Lantern's Map,No,15,15
1,"Lystia, Winged Lantern",No,15,16
5,Mark of the Grove,No,15,17
4,Mark of the Grove,Yes,15,17
5,Myrmidon Rider,No,15,18
1,Myrmidon Rider,Yes,15,18
1,"Old Scratch, Amok",No,15,19
4,"Patrice, Your New Home",No,15,20
6,Fireguide,No,15,21
4,Fireguide,Yes,15,21
4,Chizue's Grief,No,15,22
4,Cry Havok,No,15,23
4,Eager Youth,No,15,24
4,Smoke Shaper,No,15,25
3,Smoke Shaper,Yes,15,25
4,Territorial Flametongue,No,15,26
2,Territorial Flametongue,Yes,15,26
4,Youngblood Trapper,No,15,27
2,Youngblood Trapper,Yes,15,27
4,Calming Melody,No,15,28
4,Tethered Bee,No,15,29
1,Tethered Bee,Yes,15,29
4,Boar Riders,No,15,30
1,Boar Riders,Yes,15,30
4,Turn the Tides,No,15,31
4,"Dran, Won't Back Down",No,15,32
1,"Dran, Won't Back Down",Yes,15,32
4,Hideout Agent,No,15,33
1,Hideout Agent,Yes,15,33
4,Druid of the Sands,No,15,34
1,Druid of the Sands,Yes,15,34
4,Emperor Cobra,No,15,35
4,Greedy Hoarder,No,15,36
1,Greedy Hoarder,Yes,15,36
1,Grove Training Ground,No,15,37
1,Grove Training Ground,Yes,15,37
4,Hexamancer,No,15,38
1,Hexamancer,Yes,15,38
5,Beeback Scout,No,15,39
5,Last Reserves,No,15,40
1,Last Reserves,Yes,15,40
6,Lost Hivetender,No,15,41
1,Lost Hivetender,Yes,15,41
1,Loyal Hercules,No,15,42
4,Mark of the Hive,No,15,43
4,Pipes of Promise,No,15,44
2,Pipes of Promise,Yes,15,44
4,Steelbite Myrmidon,No,15,45
6,Pilgrim's Pack,No,15,46
2,Pilgrim's Pack,Yes,15,46
5,Rite of Renewal,No,15,47
1,Rite of Renewal,Yes,15,47
4,Snoozing Sloth,No,15,48
5,Honey Balm,No,15,49
4,Honey Balm,Yes,15,49
2,Freedom Fighter,No,15,50
4,Steelwarren Tunneler,No,15,51
4,Workers Strike,No,15,52
4,Young Protester,No,15,53
1,Young Protester,Yes,15,53
4,Youngblood Novice,No,15,54
1,Youngblood Novice,Yes,15,54
1,"Penst, Winged Hope",No,15,55
4,Smith's Spokesman,No,15,56
4,Talent Cleaver,No,15,57
4,Discerning Ranger,No,15,58
4,Duel for Steelwarren,No,15,59
4,Eelfang Harpoon,No,15,60
1,Eelfang Harpoon,Yes,15,60
4,"Fiera, On the Frontlines",No,15,61
4,Alarmed Gatemaster,No,15,62
2,Alarmed Gatemaster,Yes,15,62
4,Fanged Defenses,No,15,63
1,Fanged Defenses,Yes,15,63
4,Lured Songbird,No,15,64
2,Lured Songbird,Yes,15,64
4,Mark of Steelwarren,No,15,65
4,Massive Bone,No,15,66
1,Massive Bone,Yes,15,66
4,Mistral Messenger,No,15,67
1,Mistral Messenger,Yes,15,67
4,Leap of Faith,No,15,68
1,Leap of Faith,Yes,15,68
4,Necessary Slaying,No,15,69
3,Necessary Slaying,Yes,15,69
5,No One Left Behind,No,15,70
2,No One Left Behind,Yes,15,70
4,Prepared Tracker,No,15,71
3,Prepared Tracker,Yes,15,71
3,Protect the Gates,No,15,72
4,Rallying Trumpeteer,No,15,73
5,Diligent Smith,No,15,74
5,Splatter Tactics,No,15,75
5,Stalwart Guardian,No,15,76
1,Stalwart Guardian,Yes,15,76
4,Charming Steelguard,No,15,77
4,Steelwarren Outfitter,No,15,78
5,Benevolent Beetender,No,15,79
2,Benevolent Beetender,Yes,15,79
4,Armored Ermine,No,15,80
4,Bold Prodigy,No,15,81
4,Beastly Disruption,No,15,82
1,Beastly Disruption,Yes,15,82
5,Called Shot,No,15,83
1,Called Shot,Yes,15,83
4,Carnivorous Beaver,No,15,84
4,Contraption Crafter,No,15,85
2,Contraption Crafter,Yes,15,85
5,Daring Pathcutter,No,15,86
2,Daring Pathcutter,Yes,15,86
5,Determined Youth,No,15,87
1,Determined Youth,Yes,15,87
4,Duskwing Servitor,No,15,88
2,Duskwing Servitor,Yes,15,88
4,Avian Empath,No,15,89
1,Avian Empath,Yes,15,89
5,Forked Lightning,No,15,90
1,Forked Lightning,Yes,15,90
4,Chillbringer,No,15,91
2,Frostmage Mercenary,No,15,92
1,Frostmage Mercenary,Yes,15,92
4,Stirring Leader,No,15,93
4,Hawkfeather Bow,No,15,94
2,Hawkfeather Bow,Yes,15,94
4,Collector Crow,No,15,95
6,Mark of the Den,No,15,96
1,Mark of the Den,Yes,15,96
4,Merchant's Quill,No,15,97
4,Preyscouter,No,15,98
1,Preyscouter,Yes,15,98
4,"Sampa, ""Elder"" Advisor",No,15,99
1,"Sampa, ""Elder"" Advisor",Yes,15,99
4,Haven Lookout,No,15,100
5,Skullhaven Patrol,No,15,101
1,Skullhaven Patrol,Yes,15,101
6,Skybolt,No,15,102
4,Striking Sparrow,No,15,103
4,Grove Defenses,No,15,104
1,Grove Defenses,Yes,15,104
4,Devoted Ranger,No,15,105
4,Urge to Feed,No,15,106
4,Voltaic Viper,No,15,107
4,Ambitious Kit,No,15,108
1,Ambitious Kit,Yes,15,108
4,Cunning Plan,No,15,109
4,Aerie Steward,No,15,110
4,Sonic Blast,No,15,111
2,Sonic Blast,Yes,15,111
4,Canny Hunter,No,15,112
1,Canny Hunter,Yes,15,112
2,Confession Inducer,No,15,113
4,Fang Trap,No,15,114
1,Fang Trap,Yes,15,114
4,Final Push,No,15,115
4,Generosity,No,15,116
2,"Hecaton, Omnidevourer",No,15,117
4,Infamous Huntress,No,15,118
4,Lurking Widow,No,15,119
2,Lurking Widow,Yes,15,119
4,Mark of Skullhaven,No,15,120
2,Mark of Skullhaven,Yes,15,120
5,Noxious Venom,No,15,121
4,One Eye Returned,No,15,122
1,One Eye Returned,Yes,15,122
5,Putrefying Presence,No,15,123
1,Putrefying Presence,Yes,15,123
4,Ravenous Tusker,No,15,124
1,Ravenous Tusker,Yes,15,124
4,Reusable Femur,No,15,125
1,Reusable Femur,Yes,15,125
5,Ruthless Officer,No,15,126
1,Ruthless Officer,Yes,15,126
5,Frontier Scout,No,15,127
1,Frontier Scout,Yes,15,127
4,Stalker Spear,No,15,128
1,Stalker Spear,Yes,15,128
4,Terrorclaw,No,15,129
5,Rift Siphon,No,15,130
1,Rift Siphon,Yes,15,130
4,Theran Sniper,No,15,131
4,Skullhaven Tinker,No,15,132
1,Skullhaven Tinker,Yes,15,132
4,"Veli, Always Watching",No,15,133
5,Warren Enforcer,No,15,134
2,Warren Enforcer,Yes,15,134
4,Steelwarren Assassin,No,15,135
5,Caravan Overseer,No,15,136
4,Hive Bomber,No,15,137
2,Hive Bomber,Yes,15,137
4,Kaleb's Cloak,No,15,138
4,"Kid, Grove's Heart",No,15,139
2,"Kid, Grove's Heart",Yes,15,139
5,Strip for Parts,No,15,140
5,Thunderous Mishap,No,15,141
5,Lash Out,No,15,142
1,Lash Out,Yes,15,142
4,Nomnom & Sashenka,No,15,143
4,Quillback Thrall,No,15,144
4,Grabby Glider,No,15,145
2,Grabby Glider,Yes,15,145
5,Standard Inspection,No,15,146
4,Foraging Quoakka,No,15,147
4,Aerial Guardian,No,15,148
7,Determination,No,15,149
1,Determination,Yes,15,149
4,Sky Savior,No,15,150
1,Sky Savior,Yes,15,150
4,Against the Odds,No,15,151
6,Reinforced Reaper,No,15,152
4,Glory Seeker,No,15,153
4,"Quinn, Skullhaven Warden",No,15,154
6,Warren Spymistress,No,15,155
4,Fallen Winter,No,15,156
5,Information Warfare,No,15,157
4,Let Loose,No,15,158
4,Skullhaven Duo,No,15,159
4,Rancher's Ruin,No,15,160
5,Caravan Draftbeast,No,15,161
1,Caravan Draftbeast,Yes,15,161
2,From the Rubble,No,15,162
4,Queenguard's Stand,No,15,163
1,Queenguard's Stand,Yes,15,163
4,Honey Porter,No,15,164
4,Lystia's Choice,No,15,165
4,Queenguard Elite,No,15,166
4,"Uther, Queen in Exile",No,15,167
1,Uther's Triumph,No,15,168
4,Finneas's Choice,No,15,169
5,Grove Draftbeast,No,15,170
3,"Kaleb, Hero of Thera",No,15,171
1,"Kaleb, Hero of Thera",Yes,15,171
4,Krogar's Grave,No,15,172
1,Patrice's Triumph,No,15,173
1,Light the Beacon,No,15,174
4,Wildfire Keeper,No,15,175
4,Eyespot Harrier,No,15,176
1,Eyespot Harrier,Yes,15,176
4,Futility,No,15,177
2,Futility,Yes,15,177
4,Malevolent Constrictor,No,15,178
1,Malevolent Constrictor,Yes,15,178
4,One Eye's Choice,No,15,179
4,"Severin, the Hermit",No,15,180
4,Star-Reader's Tools,No,15,181
4,Den Draftbeast,No,15,182
4,Insatiable Gorger,No,15,184
1,Insatiable Gorger,Yes,15,184
5,Fiera's Choice,No,15,186
1,Fiera's Choice,Yes,15,186
4,Mistral Spy,No,15,187
4,Reeve's Mandate,No,15,188
4,The Hall of Mayors,No,15,189
5,Warren Draftbeast,No,15,190
3,"Ziat, Whatever it Takes",No,15,191
3,Ziat's Triumph,No,15,192
1,"Eris, Apex Slayer",No,15,193
4,Skullhaven Draftbeast,No,15,195
1,Skullhaven Draftbeast,Yes,15,195
4,Skullhaven Militia,No,15,196
1,Skullhaven Militia,Yes,15,196
4,"Telia, Skullhaven Steward",No,15,197
5,Telia's Choice,No,15,198
4,Dragonfly Lancer,No,15,199
1,Dragonfly Lancer,Yes,15,199
4,Wandering Trader,No,15,200
2,Wandering Trader,Yes,15,200
4,Ooze Tower,No,15,500
4,Ooze Tower,Yes,15,500
4,"Zephyrus, Unparalleled",No,15,502
4,"Zephyrus, Unparalleled",Yes,15,502
4,"Mogen, Demagogue",No,15,503
4,"Mogen, Demagogue",Yes,15,503
4,Unstable Hellion,No,15,504
4,Unstable Hellion,Yes,15,504
4,Marvelous Imperion,No,15,505
4,Marvelous Imperion,Yes,15,505
4,Ageless Knight,No,15,506
4,Ageless Knight,Yes,15,506
4,"Zadia, Fearsome Outcast",No,15,507
4,"Zadia, Fearsome Outcast",Yes,15,507
4,"Aeda, Heretical Forgemaster",No,15,510
4,"Aeda, Heretical Forgemaster",Yes,15,510
4,Listening Bug,No,15,511
4,Listening Bug,Yes,15,511
4,Icy Scrying,No,15,512
4,Icy Scrying,Yes,15,512
4,Master Archivist,No,15,513
4,Master Archivist,Yes,15,513
4,"Lystia, Flighty Mistral",No,15,548
4,Sky Race,No,15,549
4,Gareth's Advice,No,15,550
4,Scared Beetender,No,15,551
4,"Vara, Decisive Action",No,15,552
4,"Svetya, Demand Justice",No,15,553
4,Praxis Outlaw,No,1001,1
4,Praxis Outlaw,Yes,1001,1
4,Bait,No,1001,2
4,Bait,Yes,1001,2
4,Passage of Eons,No,1001,3
4,Passage of Eons,Yes,1001,3
4,Hibernating Behemoth,No,1001,4
4,Hibernating Behemoth,Yes,1001,4
4,Copperhall Bailiff,No,1001,5
4,Copperhall Bailiff,Yes,1001,5
4,Hone,No,1001,6
4,Hone,Yes,1001,6
4,Cliffside Porter,No,1001,7
4,Cliffside Porter,Yes,1001,7
4,Tyrannize,No,1001,8
4,Tyrannize,Yes,1001,8
4,Stray into Shadow,No,1001,9
4,Stray into Shadow,Yes,1001,9
4,Shadowlands Feaster,No,1001,10
4,Shadowlands Feaster,Yes,1001,10
4,"Jekk, the Bounty Hunter",No,1001,11
4,"Jekk, the Bounty Hunter",Yes,1001,11
4,Combrei Emissary,No,1001,12
4,Combrei Emissary,Yes,1001,12
4,Avisaur Patriarch,No,1001,13
4,Avisaur Patriarch,Yes,1001,13
4,Cabal Spymaster,No,1001,14
4,Cabal Spymaster,Yes,1001,14
4,Quarry,No,1001,15
4,Quarry,Yes,1001,15
4,Nictotraxian,No,1001,16
4,Nictotraxian,Yes,1001,16
4,Cinder Yeti,No,1002,1
4,Cinder Yeti,Yes,1002,1
4,Kindle,No,1002,2
4,Kindle,Yes,1002,2
4,Crimson Firemaw,No,1002,3
4,Crimson Firemaw,Yes,1002,3
4,Power Stone,No,1002,4
4,Power Stone,Yes,1002,4
4,Dilphex Stalker,No,1002,5
4,Dilphex Stalker,Yes,1002,5
4,Devoted Theurge,No,1002,6
4,Devoted Theurge,Yes,1002,6
4,Copperhall Paladin,No,1002,7
4,Copperhall Paladin,Yes,1002,7
4,Twinstrike Master,No,1002,8
4,Twinstrike Master,Yes,1002,8
4,Watchwing Conscript,No,1002,9
4,Watchwing Conscript,Yes,1002,9
4,South-Wind Herald,No,1002,10
4,South-Wind Herald,Yes,1002,10
4,Yetipult,No,1002,11
4,Yetipult,Yes,1002,11
4,Hooru Teachings,No,1002,12
4,Hooru Teachings,Yes,1002,12
4,Auric Interrogator,No,1002,13
4,Auric Interrogator,Yes,1002,13
4,Sadistic Valkyrie,No,1002,14
4,Sadistic Valkyrie,Yes,1002,14
4,Dueling Pistols,No,1002,15
4,Dueling Pistols,Yes,1002,15
4,Waker of Ancients,No,1002,16
4,Waker of Ancients,Yes,1002,16
4,Vision of Austerity,No,1002,17
4,Vision of Austerity,Yes,1002,17
4,"Tavrod, Auric Broker",No,1002,18
4,"Tavrod, Auric Broker",Yes,1002,18
4,Unexpected Results,No,1002,19
4,Unexpected Results,Yes,1002,19
4,Cruciation,No,1002,20
4,Cruciation,Yes,1002,20
4,Triumphant Stranger,No,1002,21
4,Triumphant Stranger,Yes,1002,21
4,Stranger's Mark,No,1002,22
4,Stranger's Mark,Yes,1002,22
4,Horus Traver,No,1002,23
4,Horus Traver,Yes,1002,23
4,Bore,No,1003,1
4,Bore,Yes,1003,1
4,Oni Dragonsmith,No,1003,2
4,Oni Dragonsmith,Yes,1003,2
4,Tripwire Grenadin,No,1003,3
4,Tripwire Grenadin,Yes,1003,3
4,Memento Mori,No,1003,4
4,Memento Mori,Yes,1003,4
4,Venom Rider,No,1003,5
4,Venom Rider,Yes,1003,5
4,Bury the Past,No,1003,6
4,Bury the Past,Yes,1003,6
4,"Icaria, Valkyrie Captain",No,1003,7
4,"Icaria, Valkyrie Captain",Yes,1003,7
4,Honor the Fallen,No,1003,8
4,Honor the Fallen,Yes,1003,8
4,Inquisitor's Blade,No,1003,9
4,Inquisitor's Blade,Yes,1003,9
4,Wardwielder,No,1003,10
4,Wardwielder,Yes,1003,10
4,Hailstorm,No,1003,11
4,Hailstorm,Yes,1003,11
4,"Daraka, Queensguard",No,1003,12
4,"Daraka, Queensguard",Yes,1003,12
4,Ripknife Assassin,No,1003,13
4,Ripknife Assassin,Yes,1003,13
4,Argenport Sewers,No,1003,14
4,Argenport Sewers,Yes,1003,14
4,In Cold Blood,No,1003,15
4,In Cold Blood,Yes,1003,15
4,Sandglass Juggernaut,No,1003,16
4,Sandglass Juggernaut,Yes,1003,16
4,Sower of Dissent,No,1003,17
4,Sower of Dissent,Yes,1003,17
4,"Pokpok, Rockpacker",No,1003,18
4,"Pokpok, Rockpacker",Yes,1003,18
4,Overwinder,No,1003,19
4,Overwinder,Yes,1003,19
4,"Jaril, Amaran Ghostblade",No,1003,20
4,"Jaril, Amaran Ghostblade",Yes,1003,20
4,Equivocate,No,1003,21
4,Equivocate,Yes,1003,21
4,Mitotic Wisp,No,1003,22
4,Mitotic Wisp,Yes,1003,22
4,Hooru Pacifier,No,1003,23
4,Hooru Pacifier,Yes,1003,23
4,Anointer of the Faithful,No,1003,24
4,Anointer of the Faithful,Yes,1003,24
4,Lethrai Skystrider,No,1003,25
4,Lethrai Skystrider,Yes,1003,25
4,Signal Flare,No,1004,1
4,Signal Flare,Yes,1004,1
4,Cauldron Cookbook,No,1004,2
4,Cauldron Cookbook,Yes,1004,2
4,Arms Enthusiast,No,1004,3
4,Arms Enthusiast,Yes,1004,3
4,Waystone Titan,No,1004,4
4,Waystone Titan,Yes,1004,4
4,Auralian Restorationist,No,1004,5
4,Auralian Restorationist,Yes,1004,5
4,Tome of Repetition,No,1004,6
4,Tome of Repetition,Yes,1004,6
4,Gravewatch Guardian,No,1004,7
4,Gravewatch Guardian,Yes,1004,7
4,Sea of Teeth,No,1004,8
4,Sea of Teeth,Yes,1004,8
4,Unwavering Exorcist,No,1004,9
4,Unwavering Exorcist,Yes,1004,9
4,Xulta Convoy,No,1004,10
4,Xulta Convoy,Yes,1004,10
4,Dead or Alive,No,1004,11
4,Dead or Alive,Yes,1004,11
4,"Telut, Queen's Hand",No,1004,12
4,"Telut, Queen's Hand",Yes,1004,12
4,Messenger Hawk,No,1004,13
4,Messenger Hawk,Yes,1004,13
4,Trumpeting Warhowler,No,1004,14
4,Trumpeting Warhowler,Yes,1004,14
4,Poaching Drake,No,1004,15
4,Poaching Drake,Yes,1004,15
4,Maul,No,1004,16
4,Maul,Yes,1004,16
4,Last Chance,No,1004,17
4,Last Chance,Yes,1004,17
4,Shakedown,No,1004,18
4,Shakedown,Yes,1004,18
4,"Vara, Vengeance-Seeker",No,1004,19
4,"Vara, Vengeance-Seeker",Yes,1004,19
4,"Eremot, the Gathering Dark",No,1004,20
4,"Eremot, the Gathering Dark",Yes,1004,20
4,"Azindel, Revealed",No,1004,21
4,"Azindel, Revealed",Yes,1004,21
4,Enemy of My Enemy,No,1004,22
4,Enemy of My Enemy,Yes,1004,22
4,Sealed Writ,No,1004,23
4,Sealed Writ,Yes,1004,23
4,Casualties of the Cause,No,1005,1
4,Casualties of the Cause,Yes,1005,1
4,Doorknocker,No,1005,2
4,Doorknocker,Yes,1005,2
4,Demand Death,No,1005,3
4,Demand Death,Yes,1005,3
4,Gunrunner,No,1005,4
4,Gunrunner,Yes,1005,4
4,Glasshopper,No,1005,5
4,Glasshopper,Yes,1005,5
4,Call for Aid,No,1005,6
4,Call for Aid,Yes,1005,6
4,Clock of Stolen Hours,No,1005,7
4,Clock of Stolen Hours,Yes,1005,7
4,Apex Predator,No,1005,8
4,Apex Predator,Yes,1005,8
4,Necessary Measures,No,1005,9
